pct_input	user_id	pct_wild_mouse	pct_scroll_move	ack	screen_height	session_duration	mouse_move_total_rel_distance	pct_rage_click	total_load_time	session_id	session_start	pct_click	pct_mouse_move	wild_mouse_duration	pct_scrandom	page_activity_duration	scroll_move_total_rel_distance	pct_mouse_click	screen_width	browser_name	product_ean	pct_click_product_info	pct_scroll_move_duration	pct_doubleclick
1.87379	2379	39.98438	58.90470	1.00000	1080	201.52984	3.88904	56.16237	2.09211	440225	2019-11-24 13:58:27	9.64047	7.81912	7.50308	50.12491	8.47734	12.44345	12.72442	1920	other	3777071976660	35.59784	8.19293	3.97031
1.16688	1131	39.04820	53.83704	1.00000	1080	144.73189	6.40422	62.83205	7.09187	1389365	2020-10-13 14:55:05	6.98789	8.12819	6.62222	49.39789	8.87206	5.97681	5.89365	1024	chrome	5248197890522	45.01454	5.56753	10.19046
2.52709	2348	57.23190	48.41901	0.00000	768	171.46329	10.37821	64.50876	0.88339	1272007	2020-08-24 22:38:52	10.17925	8.24678	7.80390	41.89684	5.07004	7.80268	7.33188	1920	chrome	7268357625953	56.96622	6.54404	5.53762
2.03502	2086	81.00624	44.07944	1.00000	1024	91.05779	6.87944	79.85373	7.06899	1352368	2023-05-27 07:15:05	5.42377	9.04318	7.36679	34.13651	10.91702	6.88924	5.02393	1280	edge	0815584339534	72.19010	6.84390	9.95044
2.80392	427	44.71888	67.54467	0.00000	1024	160.83649	7.07886	67.22318	1.47395	498046	2020-04-27 03:26:35	9.72922	7.66072	8.30421	41.21736	4.33262	6.37967	8.29472	1366	edge	6627405775582	66.08400	7.18088	8.37493
4.35104	2276	35.36514	45.39911	1.00000	768	181.23520	6.23349	63.25077	2.04982	554983	2019-02-22 20:57:24	11.46848	7.71968	8.72618	49.55736	4.16201	8.11356	9.25200	800	chrome	0877025370476	52.69949	10.80708	8.29844
1.94814	2275	26.03080	56.10943	0.00000	1080	90.90040	9.67790	56.52608	1.75563	935430	2021-07-10 09:53:51	10.73257	5.76380	7.55552	49.02715	5.95514	7.32646	2.53882	800	chrome	8339620261549	42.85940	5.99923	5.98431
1.51750	849	54.48030	46.13137	1.00000	600	169.77927	6.13207	59.36999	2.77041	1203992	2022-10-16 16:21:25	5.90627	7.10614	7.28262	39.38235	8.70042	6.31425	6.76292	1920	edge	6730146345188	57.18944	4.50096	8.84688
1.11800	2189	61.17179	61.32782	0.00000	lower	225.13098	12.27574	54.91954	2.24361	549940	2020-03-31 20:08:15	11.20286	9.41055	7.10349	37.14381	7.04481	7.99567	5.52342	1280	mobile	4069073228380	59.03036	4.78050	5.42094
3.37609	878	63.70276	67.30044	1.00000	lower	87.06607	6.33282	74.76426	3.63893	1231243	2021-07-27 11:47:22	7.98379	5.75167	8.38026	39.01748	4.56507	7.90901	8.32257	1280	chrome	1674761454229	67.16996	11.12171	7.47135
2.56832	754	34.70832	31.07945	1.00000	1080	217.98722	7.26207	70.26167	1.58589	991661	2020-07-28 17:46:30	5.84338	8.30016	7.82322	42.45494	7.46102	5.28040	6.02713	1280	safari	2421841039864	50.05474	3.30244	8.54502
1.46970	582	43.55555	46.67385	1.00000	1080	82.75555	5.71453	73.22049	1.32687	1235539	2021-10-05 07:13:34	10.27349	7.83847	6.76381	24.11171	6.67292	10.16520	8.82419	800	chrome	5899045048437	51.96228	9.50277	5.82429
1.63764	593	45.15465	63.21330	1.00000	higher	188.98737	6.22098	62.49098	12.93083	380596	2021-11-18 22:40:55	7.42449	7.22593	7.59363	33.37184	8.87724	7.15866	5.48852	1920	edge	3116162223748	48.32060	6.27063	8.75555
2.30188	1268	25.47862	46.93326	1.00000	768	200.52613	6.47664	54.64865	3.97686	584001	2020-06-13 06:06:13	6.91626	7.75107	7.81303	53.02674	9.72996	6.86507	5.63973	1280	edge	6084138518617	59.66981	7.03799	10.01082
3.51015	94	39.29220	45.29038	1.00000	higher	122.04938	7.11384	77.52966	1.98078	716198	2021-11-24 03:09:11	6.02370	9.98439	8.57811	40.27572	10.43800	6.66288	3.32242	1920	opera	8626272143492	57.88647	5.87809	9.28220
1.40568	2427	50.51463	63.72553	0.00000	768	226.10846	9.83936	72.58780	5.31128	785027	2023-05-05 08:36:58	8.55218	8.33739	7.03211	55.83774	6.45027	5.62357	7.38378	1024	edge	0504387309218	55.16390	8.22715	10.37222
1.79488	136	53.63013	38.74828	0.00000	800	202.86738	9.73957	75.97372	2.75102	535895	2022-05-10 02:39:55	9.72355	8.75769	7.78234	57.60006	5.27308	4.05998	6.54653	lower	chrome	4579386253653	65.01310	7.93959	12.14879
13.24013	438	49.51620	39.56619	1.00000	800	151.10696	6.30542	69.00736	0.49681	432688	2019-01-14 01:50:28	5.52256	5.40036	10.10232	44.01094	9.93326	7.29063	5.51491	800	safari	9797464118877	65.37913	5.55935	8.23627
1.49203	1849	23.62234	39.51744	0.00000	lower	101.67531	8.07027	60.82140	1.76277	1467412	2021-06-11 01:44:18	7.87165	8.70524	6.62462	74.69021	5.63750	7.94496	9.84300	1920	chrome	6221736709591	48.28461	7.45834	6.37461
3.29523	2195	44.63059	53.89644	1.00000	800	219.02131	5.59440	41.19533	2.62576	684241	2023-03-20 19:03:03	7.69061	8.24818	8.40569	35.93993	12.17173	7.40158	5.36444	800	safari	5572319823908	58.67339	9.88576	12.79433
4.46285	178	58.59878	71.49772	1.00000	1024	112.63116	5.79710	63.01282	4.72792	796817	2019-01-19 00:44:05	10.39404	8.09505	8.83769	53.07668	1.26164	5.18569	9.07663	1280	firefox	5212480209858	74.13750	9.86159	9.99753
1.96966	1503	42.33693	52.28361	1.00000	1024	212.38053	3.43288	68.19668	3.88050	1474161	2020-10-28 04:42:19	7.11117	9.47813	7.58158	28.39218	7.49095	11.77198	13.94345	800	chrome	5342805937606	57.32609	8.11164	3.65573
3.95752	1448	60.57510	42.51924	0.00000	1080	0.96780	10.72598	54.33539	2.69192	1422771	2020-10-17 12:26:55	12.69325	7.37530	8.80884	62.15698	7.43085	8.59566	6.18501	1280	edge	0386210453547	45.29058	11.46277	9.03968
1.66984	21	58.73011	54.24314	1.00000	768	206.03200	5.12785	66.19920	2.46972	586039	2022-08-22 05:18:34	9.57394	8.66656	7.67355	42.54198	9.51233	12.50606	9.91542	1366	other	2710328832280	41.53254	9.91026	4.51179
1.85095	1146	63.55530	35.95847	0.00000	1080	145.70447	13.63842	86.00971	1.53653	859883	2019-02-03 07:58:57	10.30027	8.60082	7.73713	65.94819	7.78787	8.90763	6.37718	1024	mobile	3410020946429	46.26548	4.04303	3.69139
1.92869	1886	37.36668	67.02047	0.00000	768	160.46911	11.23557	58.02670	1.59357	869996	2022-10-02 19:45:51	10.31692	8.08835	7.80299	53.15588	8.31191	7.26388	2.86238	1280	safari	2458850337612	62.49722	4.27237	6.58463
2.12815	1517	21.01983	39.10628	1.00000	600	280.37238	4.43525	54.35574	12.92206	1348730	2018-10-02 22:43:49	8.90049	7.56027	8.00369	33.22965	7.73116	11.05179	10.27152	1366	edge	8954126744282	48.16189	6.08941	3.65413
11.21045	680	43.59328	34.71531	1.00000	600	203.24376	5.64930	68.61441	3.33399	452223	2019-01-13 10:04:26	6.39379	9.38971	9.93354	75.43254	8.86861	7.17534	6.69329	lower	firefox	0712651269773	65.37159	5.02665	8.13070
0.99825	2135	76.59459	42.44199	1.00000	1024	115.75800	6.78563	64.89863	10.98317	1212148	2019-05-10 01:57:27	9.23922	8.52668	5.63697	36.31128	6.12270	8.93502	10.56157	1280	firefox	1214413166027	64.71207	9.59415	7.17257
2.05884	478	47.93301	63.97131	0.00000	768	124.67977	4.71355	57.34185	5.75357	639484	2023-02-08 13:51:02	9.05653	7.80070	7.32315	25.15317	8.00278	11.24289	9.66854	higher	safari	9158949232141	63.20813	10.89245	5.70648
2.28629	1409	41.17989	42.56418	0.00000	1080	144.30101	9.36532	50.37264	2.46094	597532	2021-04-16 22:35:27	10.27715	7.20563	7.97124	28.10380	7.38289	7.65845	6.58451	1366	mobile	1671103582169	44.16982	8.91390	8.74288
0.39438	2183	53.36576	48.60295	1.00000	768	242.97203	6.05177	60.24026	1.12645	148042	2021-12-18 00:43:54	6.79584	7.72222	6.43751	55.44893	10.46266	7.22288	5.48145	1024	chrome	2501733108875	68.56210	7.29011	10.12296
6.61527	498	33.66542	44.43318	0.00000	768	167.46728	8.66693	71.07238	5.26463	981722	2020-02-10 17:57:01	10.11833	7.63798	9.33832	51.34085	4.69760	3.76196	4.10319	1366	safari	0082706842597	61.05020	8.43881	12.27320
1.09988	2266	64.35746	52.70179	1.00000	1024	54.94100	10.20742	59.84317	2.44338	128578	2022-04-03 16:24:03	11.70534	9.17915	6.77340	30.87021	8.19956	8.31234	7.05588	1920	edge	8403908365783	38.88646	10.00777	9.30812
2.06773	1238	46.23349	47.09520	1.00000	600	87.96475	5.69210	56.86968	0.71948	1058963	2021-07-18 14:56:03	8.48987	6.00231	7.69212	41.13893	10.18879	6.67965	4.88445	lower	mobile	0575013094532	49.61777	7.68975	11.59208
5.42929	2247	61.39276	52.73108	0.00000	600	98.62883	12.10006	62.73519	4.45124	112325	2021-10-09 02:23:13	11.42402	7.96049	9.10623	45.83196	4.44424	4.27716	5.53310	higher	edge	2360083216681	74.52612	9.47150	11.80099
2.30150	1117	57.96939	37.49494	1.00000	lower	234.67569	6.04861	61.88106	2.17715	425025	2020-07-23 06:10:28	3.02820	8.33384	7.90181	38.99094	11.17897	8.15391	8.61722	1920	mobile	5424745094578	74.26314	6.52290	8.04006
4.67756	296	40.51518	63.60365	0.00000	1024	143.04983	11.46955	71.91828	4.77753	676423	2018-11-04 22:22:47	9.00078	10.52563	8.95180	48.57311	9.36060	7.30669	5.74964	1366	chrome	4421468460612	39.71938	2.90025	6.74120
1.12598	1587	42.47098	83.16026	1.00000	1080	145.04295	6.32147	61.03912	0.38434	368164	2019-05-08 08:20:25	7.81664	7.33096	6.35339	44.49834	8.16396	5.54398	5.51852	800	chrome	5938923037184	55.74827	5.01949	10.34906
2.57221	1423	27.63533	66.09677	0.00000	768	158.67605	8.07078	70.64935	3.04260	712232	2020-10-28 12:22:38	10.26187	9.82581	8.32981	62.79332	4.01631	6.98817	6.66735	1920	safari	3782168821273	70.10258	7.46559	6.90350
6.26991	2310	55.72775	51.34284	1.00000	600	149.21195	5.31144	72.30302	6.06077	1343801	2023-05-29 11:12:51	8.48583	8.02291	9.19900	85.29237	6.89697	10.43865	10.65906	higher	edge	7447346701049	42.41558	9.42304	5.32714
2.11657	793	58.56530	43.20315	0.00000	higher	118.76350	10.17331	68.00159	1.41216	338917	2018-10-26 00:04:20	10.00648	7.68979	7.86349	45.65793	5.29910	5.31864	6.62700	1920	other	0364515034388	55.93343	9.57964	10.96308
1.36988	1923	48.65450	36.47383	1.00000	higher	142.91844	9.40711	62.27076	2.85184	781216	2021-01-06 00:13:12	11.17071	6.50767	6.61659	49.22241	5.95799	7.96219	6.90060	1366	opera	9761710712928	34.66350	10.16242	8.19489
3.22141	471	58.06478	60.10919	1.00000	600	-31.59015	5.96745	57.71456	7.01075	1159528	2020-05-17 00:21:23	9.53132	8.26433	8.55112	81.60589	9.69279	6.60852	4.48162	1366	edge	4671232504091	64.09072	8.34898	11.90195
1.25272	872	64.82208	52.03089	1.00000	800	203.35721	6.43523	64.27983	2.26482	312152	2023-05-08 12:55:50	7.74988	8.62181	6.55312	57.38112	6.51140	10.16880	9.12721	800	mobile	6463613956975	59.75295	9.62662	4.66581
2.67981	1180	64.90166	62.26591	1.00000	1024	255.75547	6.59808	62.79577	3.69912	1014005	2019-08-13 00:12:25	4.33985	7.85169	8.15537	50.17522	9.77685	6.67472	7.48415	1920	chrome	1350492321800	37.75082	5.38648	8.94363
2.37886	1665	46.58110	62.39518	1.00000	768	209.71286	5.82062	69.34861	2.30719	739578	2019-08-04 11:53:47	6.64576	8.04248	7.96363	27.73359	5.80955	8.70211	9.74040	1024	firefox	9642386052580	63.74605	8.96800	6.02356
3.05438	1636	44.89934	49.76755	1.00000	lower	136.21544	6.05985	57.62534	2.74063	578159	2020-03-27 14:30:37	5.71534	8.69649	8.29595	70.06527	5.51679	8.76553	9.23657	1280	firefox	7330079966925	43.44502	6.99710	4.22189
1.47083	2247	55.45377	58.83723	1.00000	1024	61.99506	3.75275	75.18526	4.60100	367918	2019-03-13 00:02:03	10.88999	7.48435	7.25014	48.27406	6.11390	10.27227	10.19694	1920	edge	3973999948585	81.72111	8.37576	5.70399
2.20938	683	38.76629	62.17612	1.00000	1080	118.73403	3.18094	53.36783	4.80570	1208635	2022-06-16 21:38:48	8.78445	9.42685	7.40024	50.22180	4.81640	9.11135	10.80751	1920	chrome	4378927238001	31.02708	8.81081	6.24084
1.45218	51	40.10169	67.94603	0.00000	1080	183.38760	9.55402	42.39862	1.97485	1000835	2023-01-21 08:56:16	8.51306	9.17094	6.93171	34.68380	6.11846	6.33433	6.74543	lower	chrome	7812300204766	66.93244	8.86040	9.18855
1.53881	1126	51.28157	58.88838	1.00000	1080	222.62805	4.58306	51.25905	7.54148	422893	2022-07-23 21:25:46	11.32939	7.98103	7.46686	50.97406	9.99138	13.28936	12.02071	1920	safari	9807946442298	57.03429	10.34745	5.12595
2.83009	1104	44.31180	71.47461	1.00000	800	251.02300	5.37198	65.51263	2.79898	832313	2022-03-22 04:18:29	5.28515	6.93711	8.20372	49.57944	11.46090	8.06454	6.40078	1366	edge	4801085462778	47.98159	6.97553	9.14705
1.39909	661	63.82497	48.06043	0.00000	higher	142.98149	9.47503	65.84977	3.00083	1311164	2022-11-16 04:23:41	9.58098	8.92137	7.09090	54.13778	7.32387	7.67809	6.90504	1024	opera	6300343294666		9.48225	8.71288
1.52054	656	63.99041	53.26884	1.00000	lower	58.77786	5.79510	68.27722	6.49914	1184093	2022-10-10 03:18:11	10.36218	8.37835	7.34301	51.32107	10.59128	14.30419	10.79921	1920	edge	6653139491733	30.18621	9.99847	2.84128
2.97527	1037	53.72702	53.96557	0.00000	1080	161.73021	12.93375	76.11431	1.63141	892189	2022-05-25 23:36:02	10.55723	8.46544	8.30030	60.26186	4.35890	4.75548	5.32546	1024	firefox	4645183218727	54.58021	9.23531	10.27518
3.05220	924	56.84425	38.76645	1.00000	800	208.31211	6.57858	63.20882	4.44900	664583	2020-09-03 13:50:02	6.23430	7.36569	8.41249	62.19650	8.48861	6.73805	7.69784	higher	other	0521556597863	39.11540	6.23708	9.07873
1.30583	642	59.85427	40.55267	1.00000	768	160.83695	4.64881	61.58483	5.98297	1453023	2022-04-14 21:46:58	12.21587	7.47156	7.30699	56.14146	7.62211	11.42852	10.81472	1280	firefox	1169717821168	69.46841	11.16047	6.77302
6.42982	2266	43.00202	50.23825	1.00000	1024	222.17106	5.26014	56.23975	1.69539	630094	2022-03-13 09:48:15	8.44831	7.79260	9.24512	39.61480	4.94981	8.66863	11.20011	1920	edge	2012704790123	36.06086	8.36766	6.31805
3.11989	1100	41.82621	41.72445	0.00000	800	105.41790	9.54938	58.29438	3.32335	535068	2019-05-21 17:15:17	8.23516	8.74490	8.24528	59.88391	6.73288	7.45673	6.15579	1920	opera	0513353860905	57.46872	10.33008	8.30897
24.37889	992	44.42089	85.33613	1.00000	768	90.90301	7.30765	52.79283	2.05534	1245880	2023-07-24 17:13:46	9.07926	8.76864	10.71956	27.63414	5.42551	8.38904	9.13875	1920	edge	1570851107320	57.04990	9.13557	6.79385
3.65814	539	40.22347	70.01741	1.00000	800	197.19262	7.90491	76.05162	1.82686	349951	2020-08-05 00:12:05	4.08339	7.65999	8.59993	61.07610	9.82925	6.05504	6.39482	1280	edge	6174047981890	57.03774	5.84686	9.54431
2.15575	431	16.30602	47.28565	0.00000	1024	82.14963	7.28046	64.29126	2.51009	662745	2023-07-10 19:31:54	9.81484	6.09363	7.80612	31.81308	5.37497	7.26227	5.47017	1366	chrome	0146872412548	43.03144	7.94499	7.44642
3.89790	1067	66.81476	54.37765	1.00000	600	84.10736	8.07765	58.07658	0.97234	707195	2022-04-06 23:51:21	10.86127	8.31113	8.68490	45.14524	9.06718	11.66415	9.03782	1920	chrome	7248004455812	25.86753	9.12529	4.77694
	1511	46.81838	55.52111	1.00000	600	116.95988	6.30675	57.36294	3.83065	440204	2019-05-29 10:47:14	7.88365	7.79786	7.39351	29.60292	5.61382	8.91729	10.42072	1280	opera	5468197877709	42.52310	10.31951	6.70894
10.99927	403	39.80344	73.64125	0.00000	1080	176.42834	9.62670	65.57306	2.62309	328142	2020-12-05 03:01:17	11.75424	7.74474	9.83381	49.95207	4.39943	7.30743	5.42597	1024	edge	0579060277016	33.71811	6.65388	6.23505
4.27862	2403	47.38485	54.39622	0.00000	1024	198.60602	12.19195	62.15749	3.03311	96470	2019-01-02 07:50:17	12.97687	8.61098	8.90736	59.58137	7.31557	8.17913	6.24896	1920	chrome	8129036757978	41.10406	10.29705	8.85222
1.13399	611	66.97934	49.53868	0.00000	600	176.69850	10.90743	53.66709	1.76288	1087676	2021-04-27 05:45:25	10.07806	8.62634	6.08126	42.53914	6.30797	8.29153	7.95625	800	edge	7273405314475	45.04671	5.77743	5.30042
5.87890	1053	61.27115	52.26989	1.00000	1080	141.12923	6.89379	66.68953	1.62596	1267767	2019-06-22 01:39:58	10.99634	8.54083	9.19295	56.54801	6.24367	9.54185	8.58971	1366	other	2723533747935	49.04610	11.92116	7.61598
1.04119	1385	45.98713	52.27294	0.00000	higher	181.28783	8.06860	69.17067	0.87688	949698	2022-07-23 02:34:34	7.40514	8.50779	6.22336	45.96019	6.42426	7.50798	10.12589	1366	chrome	4939615328857	60.16333	6.91819	7.29132
1.37635	2320	35.61406	51.01006	1.00000	1080	108.40078	5.42381	54.33572	0.98372	807263	2022-03-21 00:40:38	8.69624	7.13716	6.78959	70.98274	6.85201	9.86911	9.82542	1280	chrome	9708669170515	53.83176	8.71185	5.73220
6.37668	678	45.94184	55.54952	1.00000	600	146.27223	7.08263	78.08059	3.18254	875893	2023-09-06 13:08:10	7.93709	9.24417	9.32287	40.48986	7.10404	10.11547	9.42976	800	edge	9726612985719	52.86946	7.63018	4.23712
10.06727	989	63.68313	51.53043	0.00000	800	145.35441	10.17699	63.13688	3.55767	396234	2020-07-27 04:22:44	9.67324	6.13389	9.78712	31.41282	6.73005	7.06554	6.72087	800	chrome	1799757618437	44.42205	5.82210	7.33109
1.15092	1603	64.11430	56.63156	1.00000	800	218.68536	5.60774	65.60894	2.54153	782953	2022-02-06 06:18:12	9.29201	8.49299	5.73578	59.69930	5.62905	8.92461	9.75317	1366	safari	4184431076721	36.07810	9.39136	6.82729
0.60443	1641	6.36174	68.37389	1.00000	768	209.28840	5.14432	57.20012	1.71378	30953	2021-11-30 20:27:17	8.68419	7.33383	6.50921	45.29242	10.71565	7.12969	6.42840	1366	mobile	5236791107757	57.11239	9.23335	12.56249
3.64267	568	62.21416	28.48647	1.00000	800	194.63296	4.85991	67.77474	3.54603	165494	2018-10-24 07:42:36	3.80267	8.68786	8.62009	39.42199	9.38425	7.49145	10.58408	1920	chrome	6179552962624	64.19715	4.62951	7.87841
13.13015	458	63.04245	66.56354	1.00000	1024	239.32796	10.42116	80.65364	2.49285	757170	2021-08-17 02:31:15	10.28220	7.42276	10.08530	62.85501	7.57007	8.80779	5.11497	1280	safari	6402462246349	76.62170	5.22931	4.69920
3.61451	2236	39.48410	46.56606	1.00000	lower	58.32773	6.02237	59.21555	1.97213	463757	2022-01-31 16:22:14	5.26432	7.74744	8.63211	34.14304	8.32882	6.09871	7.69784	1366	opera	6523334590442	26.97150	3.64789	8.49271
1.79157	272	51.60767	58.00224	0.00000	1080	282.82720	10.10823	67.28205	3.35163	306193	2020-10-23 00:13:47	11.57335	7.53156	8.01201	50.54975	5.18674	5.86532	5.93136	1366	safari	1271650380531	40.57315	9.00061	10.19679
1.56458	2384	55.12637	65.39834	0.00000	768	92.04233	10.47095	79.58421	5.66810	1331103	2021-12-02 09:38:41	11.31635	8.27850	7.65526	51.64796	5.12633	6.30845	6.33172	1920	mobile	5746782273199	55.63727	10.49350	10.06130
1.07129	2254	56.83313	55.43949	0.00000	1080	182.54549	11.16188	78.27334	6.30383	892172	2018-09-25 04:45:52	10.53454	8.45169	5.74091	54.23070	5.33764	7.49129	6.06389	1280	chrome	0930777804764	58.29052	5.96473	5.62920
1.92827	819	26.30121	40.49506	1.00000	600	151.88782	7.93874	53.64200	1.86210	368981	2023-07-05 09:45:04	2.16962	6.18726	7.72021	55.83746	12.15948	7.49484	5.83208	1920	edge	7729409586948	64.68717	7.01654	8.65670
1.72272	1525	27.60585	51.17675	1.00000	768	148.49500	11.01532	56.83647	4.88622	267849	2021-06-01 06:02:47	11.13183	7.80953	7.67908	31.34661	5.66820	6.52969	6.69032	1280	mobile	1698644554455	50.15031	9.88031	9.70539
4.35233	606	30.95672	53.87116	0.00000	1080	132.93661	9.04367	60.37634	3.34233	1324679	2023-03-15 13:36:54	9.09574	8.37161	8.64178	64.90075	7.66557	8.36657	6.79688	1920	chrome	5953556719443	62.49943	9.74042	7.87253
8.43846	362	34.24060	52.81847	1.00000	1024	213.82734	5.12678	69.25662	5.60571	565202	2019-10-25 05:19:48	11.56547	9.25514	9.52919	52.16033	9.63390	12.25671	10.19524	800	firefox	4421496192547	39.77702	12.09878	6.89833
1.52089	1145	15.85468	50.12141	1.00000	lower	100.00521	7.28737	64.66809	3.29005	1366793	2021-11-02 01:14:27	11.83428	7.78026	7.60746	21.65136	7.01486	10.31928	8.22772	1920	chrome	2304140596132	42.48535	8.60727	5.52114
0.95413	1642	73.87437	65.17163	0.00000	768	140.69946	8.96377	57.87277	0.93479	348195	2020-05-11 09:10:40	10.94532	8.54157	6.05514	59.18846		7.39463	8.65066	1280	opera	8445052065065	50.72091	7.49345	6.54896
2.30034	428	57.81656	62.98257	1.00000	1080	62.53738	4.93746	70.36026	4.90351	763048	2020-09-28 05:34:18	5.80164	7.99924	8.09951	37.30670	9.99581	8.17092	8.65979	1280	firefox	2738368541870	42.58783	6.87872	8.65058
0.68249	707	6.88909	41.77924	1.00000	800	125.96900	5.92946	70.50074	0.66422	1303838	2019-08-13 23:12:12	6.80082	6.02108	6.26791	43.24490	8.81023	6.96099	7.18844	1366	edge	7256584441514	49.12074	6.20660	9.20422
1.88709	1386	67.35159	51.78118	1.00000	800	-5.91969	9.41859	63.13740	1.56162	1076155	2021-01-17 09:54:29	8.30110	8.35281	7.25944	55.64010	7.48761	9.27852	8.55215	1280	other	4785155235007	50.60397	6.62017	4.78844
1.94122	502	43.03935	52.74122	1.00000	1080	223.94064	6.92178	72.78821	2.73033	1138581	2021-12-27 01:28:00	7.23576	6.82416	7.44182	71.77197	9.98497	5.96608	3.89495	1024	edge	6644815196264	34.20152	6.53662	11.02711
1.80483	923	77.93453	44.04906	0.00000	600	125.03030	9.53586	76.05077	4.43779	1009160	2020-09-04 00:36:32	10.55448	7.72211	7.49165	30.36216	5.07614	7.52288	5.60643	800	edge	7978615177314	64.37053	7.33688	6.31522
5.16251	709	37.54336	59.45509	0.00000	768	144.50603	9.60861	60.71394	8.16718	1268069	2022-03-27 07:10:44	11.35773	9.47333	9.06814	55.95802	3.91521	3.68987	6.41022	1366	other	5138350541463	44.92833	10.39584	13.53699
1.36324	1001	33.05455	45.77917	1.00000	1024	102.64042	4.98204	60.75112	12.90699	326391	2019-11-07 04:24:18	5.27628	6.45650	7.19055	37.41457	10.40514	7.57895	7.84374	1280	firefox	2612832288327	53.75584	5.87034	9.02142
2.30398	2016	65.27121	25.89819	0.00000	800	135.20700	8.15403	48.68290	8.02685	555705	2020-10-08 16:00:07	10.40156	6.82424	7.97725	79.65945	4.11864	6.95366	8.90029	lower	edge	7821167529523	48.46858	7.05165	7.38741
2.37631	390	33.54183	69.31710	1.00000	1080	149.11551	4.75692	74.08416	3.03151	954392	2018-11-24 23:31:16	10.03151	7.38084	7.97937	59.60508	7.58386	10.72660	10.02027	1366	firefox	8302712156177	41.92106	9.94497	6.22135
5.41430	1293	54.05531	69.35472	1.00000	600	176.85853	4.63868	61.70050	0.95410	1407125	2021-08-06 09:12:42	11.04597	8.18659	9.11745	39.66294	5.43352	8.78579	7.65494	1920	mobile	8588121132661	48.12390	11.81667	8.49373
1.88647	1127	68.87752	60.30064	0.00000	1080	200.93719	9.77865	79.85708	5.62305	707269	2020-04-02 02:11:54	10.16914	8.20159	7.63685	50.45750	7.30586	7.92769	2.83653	1280	edge	9048926748966	49.26712	5.85713	5.79190
6.58173	2354	34.12368	59.87426	0.00000	1080	195.65904	7.18236	64.56126	9.99618	1486778	2022-10-05 14:20:29	7.98179	8.75861	9.28579	44.74640	6.10645	7.66065	7.87537	1366	firefox	0253832480544	46.32579	7.57523	7.03512
1.48899	1436	54.75727	46.25413	1.00000	768	139.76639	5.25276	71.72741	6.83777	127765	2019-04-18 11:42:02	8.70381	6.85982	6.64508	44.85623	8.51697	6.40178	6.26782	1920	chrome	9586389411350	61.86375	6.07923	10.51342
5.26106	1943	60.00936	58.18022	1.00000	lower	140.26269	5.81383	71.21000	5.76161	884800	2021-01-09 07:55:05	6.00881	7.41557	8.97322	41.07268	11.01424	6.77539	6.59366	1920	chrome	9019711065599	57.03580	7.21666	11.22163
1.99828	2074	34.14073	41.02810	0.00000	768	95.08417	8.93006	66.75708	1.65366	1155880	2023-09-21 00:23:25	8.95616	7.78811	7.88875	44.16521	7.60724	7.96889	4.90614	1920	mobile	9845982922572	54.95031	5.92334	6.17833
1.49873	620	78.35904	51.40899	0.00000	1080	199.26269	10.33110	53.42984	15.22432	1244632	2022-02-26 15:04:54	8.94531	8.72826	6.29699	25.57565	5.70325	7.25129	4.83399	1280	edge	8828692129197	55.70919	11.85541	8.38805
3.95832	690	85.40191	58.87921	1.00000	768	181.91248	7.14424	68.98308	7.65738	1199125	2023-08-22 16:42:18	9.82819	7.90010	8.67431	49.96823	4.81882	8.13388	7.43958	1280	safari	8853718351535	60.45178	12.67515	8.38029
6.63700	2338	72.38188	51.75898	1.00000	600	98.83335	6.69607	58.64814	3.63974	1280782	2020-09-01 06:28:33	5.27738	8.17221	9.25284	59.69586	10.10262	6.92783	6.49948	1366	mobile	6069312170348	69.48609	6.50475	9.43747
4.03349	1414	42.78482	46.46056	0.00000	800	117.77949	7.88808	71.15672	3.78822	227087	2020-11-02 01:33:11	6.59071	10.12589	8.68068	74.33956	5.16343	7.47791	8.66093	1366	other	9504200322951	35.39467	8.61164	6.58401
2.60482	1914	58.83735	58.46625	1.00000	768	170.15565	3.78942	68.09096	5.32617	622776	2022-07-10 04:05:52	6.72598	9.05654	8.06886	57.21594	11.94331	8.66756	7.55774	1024	firefox	9480220892912	40.19800	8.32204	10.38490
1.90418	2163	45.04649	75.47279	0.00000	1024	182.15380	10.44076	64.34834	7.25875	480992	2022-06-15 17:57:01	7.42645	6.98566	7.64529	19.44610	6.10979	6.10944	6.02003	1920	firefox	1540083074585	78.04419	10.22543	9.39602
6.99157	582	36.18725	44.76084	1.00000	768	198.96906	7.00197	65.09710	3.76942	1219771	2021-04-06 19:06:50	4.89346	7.54419	9.40378	40.93727	8.35080	6.46264	8.11329	lower	chrome	0554187702696	53.72863	5.18734	8.38490
1.72840	1502	60.23459	53.22906	0.00000	600	279.37068	10.03603	72.96777	4.37723	253176	2023-02-28 02:54:37	9.14341	9.86006	7.40794	42.91643	7.01719	8.28101	4.85733	1024	chrome	5624561395150	60.80559	6.55292	5.34192
2.41887	401	48.14760	46.85611	0.00000	lower	41.42181	8.16926	65.67333	0.40043	906720	2019-06-29 00:29:43	8.15777	9.59026	8.13286	32.08067	6.19832	6.35306	6.20119	1366	edge	9936901254659	53.41889	9.94727	9.79240
