store_name	code	product_ean	location
Eppingen	DE	9853006356920	Europe/Berlin
Argungu	NG	9624571142221	Africa/Lagos
Tharu Shah	PK	9317650959116	Asia/Karachi
Malakhovka	RU	8871655845733	Europe/Moscow
Santa Cruz de Barahona	DO	9490514798240	America/Santo_Domingo
Boli	CN	8064412999576	Asia/Shanghai
Siegburg	DE	7776930541649	Europe/Berlin
Strood	GB	3291516532520	Europe/London
Bua Yai	TH	9803775031856	Asia/Bangkok
Aytos	BG	2092249456890	Europe/Sofia
Charlottetown	CA	7354895369685	America/Halifax
Las Gabias	ES	3654263067163	Europe/Madrid
Toledo	US	4271279481531	America/New_York
Jambi City	ID	5633208009220	Asia/Jakarta
Deoli	IN	4959705930784	Asia/Kolkata
Paracho de Verduzco	MX	0066587316309	America/Mexico_City
Westbury	GB	9626385978454	Europe/London
Bogovinje	MK	7789944477965	Europe/Skopje
Buenaventura	CO	4788846896273	America/Bogota
Carnot	CF	9508006298366	Africa/Bangui
Idenao	CM	9533777018400	Africa/Douala
Baulkham Hills	AU	6115198389388	Australia/Sydney
Recife	BR	0013223744088	America/Recife
Betamcherla	IN	9567688748231	Asia/Kolkata
Freetown	SL	2534335837348	Africa/Freetown
La Ligua	CL	8877153606852	America/Santiago
Valinhos	BR	9383563341201	America/Sao_Paulo
Aleshtar	IR	3236154150330	Asia/Tehran
Bensheim	DE	7919441542020	Europe/Berlin
Gingee	IN	3703220684919	Asia/Kolkata
Solntsevo	RU	9431920978413	Europe/Moscow
Losser	NL	7545766879840	Europe/Amsterdam
Gisborne	NZ	2225974270336	Pacific/Auckland
Hudiksvall	SE	3824989103098	Europe/Stockholm
Azrou	MA	8921916918529	Africa/Casablanca
Ozersk	RU	7626307581313	Asia/Yekaterinburg
Kendall	US	8043144063854	America/New_York
Yauco	PR	2109982502866	America/Puerto_Rico
Lesnoy	RU	9075086781113	Asia/Yekaterinburg
El Alia	TN	3779341905257	Africa/Tunis
Ganei Tikva	IL	3616766916300	Asia/Jerusalem
Thomazeau	HT	9058557701063	America/Port-au-Prince
Biu	NG	4278110645169	Africa/Lagos
Chiavari	IT	1901955703659	Europe/Rome
Saratoga Springs	US	8752344434417	America/Denver
Bogovinje	MK	3835060937471	Europe/Skopje
Lexington	US	4698986458548	America/New_York
Burscheid	DE	0363562494350	Europe/Berlin
Tver	RU	4254479563153	Europe/Moscow
Memmingen	DE	4916265968312	Europe/Berlin
Kanganpur	PK	6619868390402	Asia/Karachi
Watsonville	US	7151822939917	America/Los_Angeles
La Victoria	VE	6281372171053	America/Caracas
Shinshiro	JP	5538059155693	Asia/Tokyo
Nkpor	NG	3997773368611	Africa/Lagos
Vitebsk	BY	2175821976839	Europe/Minsk
Osmanabad	IN	6857984851845	Asia/Kolkata
Carlos Barbosa	BR	3633255780785	America/Sao_Paulo
Gero	JP	6524341938586	Asia/Tokyo
Shalqar	KZ	2309307833785	Asia/Aqtobe
Qazax	AZ	9830171170483	Asia/Baku
Zaozhuang	CN	4375656234588	Asia/Shanghai
Westchester	US	9072170520450	America/Chicago
Esperanza	AR	7009296214545	America/Argentina/Cordoba
Vitebsk	BY	6923938741149	Europe/Minsk
Heroica Matamoros	MX	6517205964166	America/Matamoros
Port-Vila	VU	7628071249505	Pacific/Efate
Aracaju	BR	6051269859445	America/Maceio
Acworth	US	4626265672286	America/New_York
Kaukauna	US	1427550503352	America/Chicago
Keene	US	1573035214104	America/New_York
Brenham	US	4018718352898	America/Chicago
Mesagne	IT	1270874161339	Europe/Rome
Batu Feringgi	MY	1702117603479	Asia/Kuala_Lumpur
Bua Yai	TH	9873311589141	Asia/Bangkok
Montana	BG	2255540923526	Europe/Sofia
Arua	UG	5694321546061	Africa/Kampala
Walsrode	DE	6621034922089	Europe/Berlin
Rahat	IL	0069973956981	Asia/Jerusalem
Reda	PL	9025627721962	Europe/Warsaw
Kelowna	CA	7782966397549	America/Vancouver
Nkpor	NG	6353078775467	Africa/Lagos
Quimper	FR	8017604392938	Europe/Paris
Qadirpur Ran	PK	5566510518275	Asia/Karachi
Zacoalco de Torres	MX	2773815757640	America/Mexico_City
Morningside Heights	US	6715095767151	America/New_York
Hutchinson	US	2091171417139	America/Chicago
Jumilla	ES	8012556775396	Europe/Madrid
Laiwu	CN	1816496275636	Asia/Shanghai
Elbeuf	FR	9308980242603	Europe/Paris
Kahului	US	1164440644831	Pacific/Honolulu
Tarkwa	GH	1505115390644	Africa/Accra
Lons-le-Saunier	FR	6394200550781	Europe/Paris
Quimper	FR	1765134226601	Europe/Paris
Korschenbroich	DE	4609961722547	Europe/Berlin
Bobigny	FR	1574094723453	Europe/Paris
Friedberg	DE	7392385494608	Europe/Berlin
Timaru	NZ	1556015280689	Pacific/Auckland
Barneveld	NL	1960320459294	Europe/Amsterdam
Willetton	AU	5898787925792	Australia/Perth
Corralillo	CU	4161569217288	America/Havana
Claremont	US	4986886230501	America/Los_Angeles
Blackpool	GB	9733683954063	Europe/London
East Jerusalem	PS	7636874214453	Asia/Hebron
Annaka	JP	1870995540862	Asia/Tokyo
Grand Forks	US	7430242423092	America/Chicago
Kahului	US	3598253213515	Pacific/Honolulu
Recife	BR	1078131231845	America/Recife
San Jose	PH	6362428914753	Asia/Manila
Poulton-le-Fylde	GB	0898600078136	Europe/London
Pointe-Claire	CA	8855227774447	America/Toronto
Roseto degli Abruzzi	IT	8590371344671	Europe/Rome
Middletown	US	4065435898413	America/New_York
Milagro	EC	6616387307058	America/Guayaquil
Porto Velho	BR	2300814148119	America/Porto_Velho
Calauan	PH	0996581447184	Asia/Manila
Kati	ML	4109153868263	Africa/Bamako
San Jose	PH	3601579499485	Asia/Manila
Guapimirim	BR	9383436089322	America/Sao_Paulo
Mount Hagen	PG	7865337448894	Pacific/Port_Moresby
Dumont	US	0442352755847	America/New_York
Villa del Rosario	CO	0757979380854	America/Bogota
Wesseling	DE	3149404760879	Europe/Berlin
Frederiksberg	DK	3031739391616	Europe/Copenhagen
Bijeljina	BA	1778432845740	Europe/Sarajevo
Beaumont	US	4343073633925	America/Los_Angeles
Parkent	UZ	2291226649342	Asia/Tashkent
Zeist	NL	4235346320598	Europe/Amsterdam
Donggongon	MY	2418229891183	Asia/Kuching
Hushitai	CN	6662726477487	Asia/Shanghai
Sheoganj	IN	0818371740223	Asia/Kolkata
San Carlos	CO	9638464114394	America/Bogota
Charlottenburg-Nord	DE	3003654825118	Europe/Berlin
Alatyr’	RU	3879524387105	Europe/Moscow
Freetown	SL	3022280834851	Africa/Freetown
Carnot	CF	5131359524079	Africa/Bangui
Juhaynah	EG	5292534771319	Africa/Cairo
Aguadilla	PR	0677317700123	America/Puerto_Rico
Caldas Novas	BR	3686826788079	America/Sao_Paulo
Malnate	IT	1999827655670	Europe/Rome
Esperanza	AR	2526983636831	America/Argentina/Cordoba
Lebanon	US	6622416490141	America/New_York
Most	CZ	9487411517364	Europe/Prague
Zvenihorodka	UA	3952794236684	Europe/Kiev
La Ligua	CL	6326024436187	America/Santiago
Progreso	MX	9942918917166	America/Merida
East Dereham	GB	1678177610989	Europe/London
Covington	US	5783855076103	America/New_York
Shahre Jadide Andisheh	IR	4205779693644	Asia/Tehran
Ozersk	RU	2664021038428	Asia/Yekaterinburg
Lodwar	KE	1552095065017	Africa/Nairobi
Luena	AO	3062707541221	Africa/Luanda
La Garenne-Colombes	FR	1908956330846	Europe/Paris
Sunnyside	US	2964374538270	America/Los_Angeles
Hoogezand	NL	1468416630508	Europe/Amsterdam
Kachkanar	RU	1274062429959	Asia/Yekaterinburg
Odessa	US	5430540316005	America/Chicago
Lancing	GB	4369222219963	Europe/London
Aklera	IN	1245599214066	Asia/Kolkata
Barra dos Coqueiros	BR	1595525270285	America/Maceio
Copperas Cove	US	4607759965961	America/Chicago
Misterbianco	IT	5130672820387	Europe/Rome
Iringa	TZ	5220085452081	Africa/Dar_es_Salaam
Bhit Shah	PK	0278773868466	Asia/Karachi
Sydney	CA	3766846791027	America/Glace_Bay
Arba Minch	ET	0201069714376	Africa/Addis_Ababa
Aklera	IN	4588620198605	Asia/Kolkata
Okegawa	JP	8062805096635	Asia/Tokyo
Corralillo	CU	6219816619281	America/Havana
Copperas Cove	US	8580380706744	America/Chicago
Redding	US	5149776175941	America/Los_Angeles
Yakuplu	TR	3078456409699	Europe/Istanbul
Chharra	IN	4366906958330	Asia/Kolkata
Same	TZ	5522216763791	Africa/Dar_es_Salaam
Saint-Omer	FR	4055007994926	Europe/Paris
Houthalen	BE	2893675786212	Europe/Brussels
Kamakura	JP	5176178943113	Asia/Tokyo
Daud Khel	PK	2300313909204	Asia/Karachi
Kudus	ID	9191714823977	Asia/Jakarta
Iron River	US	0887206629941	America/Menominee
Santa Gertrudes	BR	1554612258957	America/Sao_Paulo
Carlos Barbosa	BR	9582155724426	America/Sao_Paulo
Rueil-Malmaison	FR	4903296545803	Europe/Paris
Beryozovsky	RU	3742049181728	Asia/Yekaterinburg
Daud Khel	PK	0052663123787	Asia/Karachi
Clermont	US	1315805427273	America/New_York
Hudiksvall	SE	8535387436880	Europe/Stockholm
Varadero	CU	4300355499990	America/Havana
West Des Moines	US	3708352328649	America/Chicago
Arba Minch	ET	5432667103575	Africa/Addis_Ababa
Budva	ME	2729734767796	Europe/Podgorica
Jinotepe	NI	4564611892530	America/Managua
Portogruaro	IT	9344381289779	Europe/Rome
Mikhaylovka	RU	5896664359869	Europe/Volgograd
Kantharalak	TH	1033475769539	Asia/Bangkok
Amposta	ES	5114613254394	Europe/Madrid
Villa del Rosario	CO	6905473846381	America/Bogota
Barra dos Coqueiros	BR	2914271092924	America/Maceio
Nova Kakhovka	UA	2284006272236	Europe/Kiev
Inawashiro	JP	2888010568035	Asia/Tokyo
Talipparamba	IN	9702674182716	Asia/Kolkata
Zhuangyuan	CN	7245704136102	Asia/Shanghai
Saint-Omer	FR	1627651362241	Europe/Paris
Media Luna	CU	3142133406230	America/Havana
Amposta	ES	4048087859025	Europe/Madrid
Acworth	US	2770564243318	America/New_York
Verl	DE	2883194400928	Europe/Berlin
Meizhou	CN	7322066398048	Asia/Shanghai
Vryheid	ZA	7806437046542	Africa/Johannesburg
Barnet	GB	1566335910913	Europe/London
Shinshiro	JP	7624764414670	Asia/Tokyo
Beni Khiar	TN	1821938006150	Africa/Tunis
Sunnyside	US	3808750458976	America/Los_Angeles
Binnish	SY	0447051673898	Asia/Damascus
Novara	IT	5475257161227	Europe/Rome
Bonoua	CI	9123746183668	Africa/Abidjan
East Jerusalem	PS	4291492492251	Asia/Hebron
Licheng	CN	1089532485485	Asia/Shanghai
Reutlingen	DE	4583816039090	Europe/Berlin
Lons-le-Saunier	FR	4631370544588	Europe/Paris
Fresno	US	1487957436189	America/Chicago
Sukabumi	ID	1910453600001	Asia/Jakarta
Covington	US	9594058383860	America/New_York
Ukmerge	LT	4276628108596	Europe/Vilnius
Guapimirim	BR	8768546900346	America/Sao_Paulo
Radevormwald	DE	1546056618633	Europe/Berlin
North Lauderdale	US	7776726005386	America/New_York
Qazax	AZ	2661485688435	Asia/Baku
Zacoalco de Torres	MX	7381367917945	America/Mexico_City
Annaka	JP	7531538612685	Asia/Tokyo
Korschenbroich	DE	0850316592788	Europe/Berlin
Tarkwa	GH	6163047957219	Africa/Accra
Porto Velho	BR	3484195421197	America/Porto_Velho
Muritiba	BR	5336747400021	America/Bahia
Hongseong	KR	4962401838643	Asia/Seoul
Bretten	DE	4515975507332	Europe/Berlin
Brenham	US	8525076833038	America/Chicago
Mitry-Mory	FR	9527479046199	Europe/Paris
Nakhon Si Thammarat	TH	1770555511304	Asia/Bangkok
Finnentrop	DE	8634329692411	Europe/Berlin
Sceaux	FR	5021649685521	Europe/Paris
Zhuangyuan	CN	2536612243699	Asia/Shanghai
Mechanicsville	US	3036653050274	America/New_York
Mvomero	TZ	7123870093798	Africa/Dar_es_Salaam
Sunnyside	US	7847338898618	America/Los_Angeles
Corralillo	CU	1065734037806	America/Havana
Ambatondrazaka	MG	3278956759656	Indian/Antananarivo
Zhuangyuan	CN	0390033507080	Asia/Shanghai
Most	CZ	6297138263962	Europe/Prague
Gandia	ES	2473886018144	Europe/Madrid
Clermont	US	8821560029100	America/New_York
Kolomyagi	RU	7756829543626	Europe/Moscow
Frenda	DZ	4328963878013	Africa/Algiers
Jinotepe	NI	1321435566930	America/Managua
Barpeta	IN	7536769711862	Asia/Kolkata
Zgorzelec	PL	8631369105307	Europe/Warsaw
Taunton	US	6815853615806	America/New_York
Waterbury	US	6741661025080	America/New_York
Valletta	MT	1186861793295	Europe/Malta
Carindale	AU	9164931410190	Australia/Brisbane
Jackson	US	7990212839846	America/Chicago
Segundo Ensanche	ES	8103720740545	Europe/Madrid
Marly-le-Roi	FR	7999712893211	Europe/Paris
Mechanicsville	US	4810224530179	America/New_York
Ulu Tiram	MY	6877986484490	Asia/Kuala_Lumpur
Leland	US	5148331139886	America/New_York
Tandil	AR	9973744613885	America/Argentina/Buenos_Aires
El Copey	CO	0143782399822	America/Bogota
Talipparamba	IN	2375058346065	Asia/Kolkata
Zhoucun	CN	3163693678387	Asia/Shanghai
Voznesensk	UA	2379812956743	Europe/Kiev
Veracruz	PA	8010013106080	America/Panama
Qazax	AZ	8672930978616	Asia/Baku
Kudus	ID	6650385980455	Asia/Jakarta
Honda	CO	1238131268740	America/Bogota
Bon Air	US	4876363668098	America/New_York
Meerut	IN	8828380003396	Asia/Kolkata
San Bernardo	CL	2040405995257	America/Santiago
Daud Khel	PK	3787183411249	Asia/Karachi
South Lawndale	US	3368970324111	America/Chicago
Norwalk	US	0758640553959	America/New_York
Majene	ID	3026212197557	Asia/Makassar
Soledade	BR	0454959509181	America/Sao_Paulo
Parola	IN	9923854631101	Asia/Kolkata
South Lawndale	US	4767158907310	America/Chicago
Ushuaia	AR	9281829905801	America/Argentina/Ushuaia
Norco	US	0822828402817	America/Los_Angeles
Oschatz	DE	3370964652285	Europe/Berlin
Minokamo	JP	3973015374657	Asia/Tokyo
Namerikawa	JP	5901256616166	Asia/Tokyo
Hungund	IN	7221958926652	Asia/Kolkata
Dongdu	CN	3283100443244	Asia/Shanghai
Kingston upon Hull	GB	5384491143640	Europe/London
Iquitos	PE	0351333677491	America/Lima
Lower Earley	GB	8319301424371	Europe/London
Kudus	ID	6115527717479	Asia/Jakarta
Larkana	PK	7866374037669	Asia/Karachi
Temara	MA	3709630141233	Africa/Casablanca
Al Jubayl	SA	4033034770287	Asia/Riyadh
Tadmur	SY	9225219348380	Asia/Damascus
Estelle	US	4402230765838	America/Chicago
Sishui	CN	0596590691648	Asia/Shanghai
Naushahra Virkan	PK	6941650914436	Asia/Karachi
Novogrudok	BY	4075072791190	Europe/Minsk
Muritiba	BR	4569386992225	America/Bahia
Schererville	US	5348953518414	America/Chicago
Barneveld	NL	0425263250656	Europe/Amsterdam
Tyoply Stan	RU	8422168872602	Europe/Moscow
Tupiza	BO	8934880216454	America/La_Paz
Tongelre	NL	8754902051319	Europe/Amsterdam
Bretten	DE	0429094677255	Europe/Berlin
Zeist	NL	8105435808329	Europe/Amsterdam
Toyokawa	JP	5663577522648	Asia/Tokyo
Abilene	US	3946534681452	America/Chicago
Halstenbek	DE	6244278266070	Europe/Berlin
Albufeira	PT	2546875750087	Europe/Lisbon
Arbroath	GB	1125823432155	Europe/London
Keizer	US	2388216220428	America/Los_Angeles
Baki	SO	6995529242199	Africa/Mogadishu
Inverness	GB	4223253237993	Europe/London
Colomiers	FR	4036635479269	Europe/Paris
Thap Than	TH	3862327094875	Asia/Bangkok
Danjiangkou	CN	1322556221418	Asia/Shanghai
Kanganpur	PK	5469459376909	Asia/Karachi
Teluk Intan	MY	2336774337478	Asia/Kuala_Lumpur
La Victoria	VE	7432524160596	America/Caracas
Arles	FR	4711139530967	Europe/Paris
Maspalomas	ES	1283707351562	Atlantic/Canary
Sukabumi	ID	7552260185636	Asia/Jakarta
Dawei	MM	5503735148184	Asia/Yangon
Haldwani	IN	9079246433089	Asia/Kolkata
Port Huron	US	9353974910259	America/Detroit
Hlohovec	SK	6681318062696	Europe/Bratislava
Tupiza	BO	5175822131494	America/La_Paz
Rahat	IL	4544112258684	Asia/Jerusalem
Burscheid	DE	4954884539759	Europe/Berlin
Leyland	GB	0785766909391	Europe/London
Kearns	US	5822234353401	America/Denver
Lagarto	BR	2484400774118	America/Maceio
Mesagne	IT	5299061772673	Europe/Rome
Sydney	CA	1631831097328	America/Glace_Bay
Jalal-Abad	KG	6121314578703	Asia/Bishkek
Talence	FR	9806956208849	Europe/Paris
Severodvinsk	RU	2861961347461	Europe/Moscow
Shreveport	US	3791999279429	America/Chicago
Jersey City	US	1039947971660	America/New_York
Villa del Rosario	CO	8163842077356	America/Bogota
Salima	MW	5023478618688	Africa/Blantyre
Devizes	GB	8191493066870	Europe/London
Manaoag	PH	5743350176654	Asia/Manila
Madhipura	IN	9217524617572	Asia/Kolkata
Ina	JP	5279531358200	Asia/Tokyo
Socorro	CO	6999944811947	America/Bogota
Beni	CD	1498347670250	Africa/Lubumbashi
Novara	IT	4879546737185	Europe/Rome
Freetown	SL	9618733890563	Africa/Freetown
Novara	IT	4460121447959	Europe/Rome
New Canaan	US	9051423677707	America/New_York
Bad Segeberg	DE	8397492737579	Europe/Berlin
Valday	RU	6540499422753	Europe/Moscow
Roseto degli Abruzzi	IT	6856132881734	Europe/Rome
Stade	DE	6206646119913	Europe/Berlin
Meizhou	CN	7393333795259	Asia/Shanghai
Losheim	DE	1106864824062	Europe/Berlin
Licheng	CN	7718862468687	Asia/Shanghai
Nanpiao	CN	4584220354489	Asia/Shanghai
Krasyliv	UA	7754859941962	Europe/Kiev
Scotch Plains	US	2628166477429	America/New_York
Bobigny	FR	0407018747024	Europe/Paris
Copperas Cove	US	4174536140984	America/Chicago
Devizes	GB	1269240500810	Europe/London
Marseille 11	FR	7485849723281	Europe/Paris
Catania	IT	4783693691576	Europe/Rome
Houthalen	BE	1569100690881	Europe/Brussels
Kundla	IN	9649510171292	Asia/Kolkata
Siliana	TN	3610999112645	Africa/Tunis
Ulan Bator	MN	9027967754013	Asia/Ulaanbaatar
Stockbridge	US	8599589698446	America/New_York
Albstadt	DE	4162636304733	Europe/Berlin
Muskogee	US	9334054649849	America/Chicago
Arbroath	GB	1664454969390	Europe/London
Herblay	FR	3993195213317	Europe/Paris
Dyat’kovo	RU	3073540508319	Europe/Moscow
Milagro	EC	8046761058807	America/Guayaquil
Custoias	PT	0148563283369	Europe/Lisbon
Jhol	PK	3639143485169	Asia/Karachi
Redding	US	0145614137169	America/Los_Angeles
Bijeljina	BA	8920829466349	Europe/Sarajevo
Siliana	TN	7016166517323	Africa/Tunis
Soledade	BR	1144472882630	America/Sao_Paulo
Riverbank	US	1829330611712	America/Los_Angeles
Argungu	NG	3787929254789	Africa/Lagos
Aistala	IN	7230258236590	Asia/Kolkata
Beni Douala	DZ	3736403104966	Africa/Algiers
Osmanabad	IN	5798370691564	Asia/Kolkata
Jocotepec	MX	6162007363374	America/Mexico_City
Bron	FR	7537647607901	Europe/Paris
Ozersk	RU	2696836194464	Asia/Yekaterinburg
Kantharalak	TH	5656912639200	Asia/Bangkok
Carnegie	AU	8127466038032	Australia/Melbourne
New Canaan	US	2342029910716	America/New_York
Troutdale	US	2319560542829	America/Los_Angeles
Thomasville	US	9730500265241	America/New_York
Misterbianco	IT	4467233931185	Europe/Rome
Hita	JP	1254601841480	Asia/Tokyo
Marau	BR	2076479429978	America/Sao_Paulo
Recife	BR	7422181000984	America/Recife
Barra dos Coqueiros	BR	1986601440942	America/Maceio
Radevormwald	DE	8088794106483	Europe/Berlin
Talisay	PH	5920559331408	Asia/Manila
Parkent	UZ	2039130382739	Asia/Tashkent
Tornio	FI	7258265406959	Europe/Helsinki
San Fernando de Henares	ES	1190339794790	Europe/Madrid
Magong	TW	4521781406585	Asia/Taipei
Brighton Beach	US	4474282782804	America/New_York
Kobuleti	GE	8121544676291	Asia/Tbilisi
Elamanchili	IN	9851266282935	Asia/Kolkata
New Kingston	JM	1451274729224	America/Jamaica
Bobigny	FR	9820393883711	Europe/Paris
San Juan de Aznalfarache	ES	4620641079102	Europe/Madrid
East Dereham	GB	0902415526383	Europe/London
Leioa	ES	9594315245757	Europe/Madrid
Narva	EE	3230938769305	Europe/Tallinn
Rangia	IN	8831189641270	Asia/Kolkata
New Yekepa	LR	8895290168620	Africa/Monrovia
Losser	NL	6555778645136	Europe/Amsterdam
La Ligua	CL	8521041904079	America/Santiago
Rixensart	BE	4245385687514	Europe/Brussels
Bridgeport	US	4192354391074	America/New_York
Rosedale	US	1091605322726	America/New_York
Middle River	US	6445894335434	America/New_York
Iquitos	PE	2425371311056	America/Lima
Annaka	JP	5149526176877	Asia/Tokyo
Skalica	SK	0401247736804	Europe/Bratislava
Severodvinsk	RU	7827850907319	Europe/Moscow
South Whittier	US	2956634399073	America/Los_Angeles
Kulai	MY	7183472983644	Asia/Kuala_Lumpur
Toyokawa	JP	8749496241079	Asia/Tokyo
Lille	BE	1147697809147	Europe/Brussels
Pontevedra	AR	8031243299977	America/Argentina/Buenos_Aires
Taunton	US	9305449281531	America/New_York
Neuburg an der Donau	DE	3962926192641	Europe/Berlin
Camarillo	US	5565252172509	America/Los_Angeles
Xiangtan	CN	1828334711237	Asia/Shanghai
Catende	BR	9131095770729	America/Recife
Cibinong	ID	1757547041520	Asia/Jakarta
Milagro	EC	2039893730969	America/Guayaquil
Strzelce Opolskie	PL	1384718702715	Europe/Warsaw
Jhol	PK	9095995209423	Asia/Karachi
Recife	BR	1805762799754	America/Recife
Buenaventura	CO	3836107226992	America/Bogota
Barneveld	NL	2588444711433	Europe/Amsterdam
Argungu	NG	6236085826653	Africa/Lagos
Saint-Genis-Laval	FR	8555674255116	Europe/Paris
Chichicastenango	GT	0183095618548	America/Guatemala
Jhol	PK	7780964318283	Asia/Karachi
Manaoag	PH	8100056034287	Asia/Manila
Rafiganj	IN	3105133035855	Asia/Kolkata
Cowes	GB	7357772096476	Europe/London
Baulkham Hills	AU	9388191223608	Australia/Sydney
Greenville	US	4602102068627	America/Chicago
Barnet	GB	5171958197045	Europe/London
Mount Hagen	PG	3062678531573	Pacific/Port_Moresby
Abilene	US	6862357428210	America/Chicago
Brzeg	PL	4409699013029	Europe/Warsaw
Woodlawn	US	8939712632013	America/New_York
Kyaikto	MM	2983508309753	Asia/Yangon
Santa Rosa Jauregui	MX	3535805483811	America/Mexico_City
Kidodi	TZ	4268447131527	Africa/Dar_es_Salaam
Kaukauna	US	0086725945895	America/Chicago
Yablonovskiy	RU	5971446347941	Europe/Moscow
North Lauderdale	US	7965871429981	America/New_York
Argungu	NG	8340161373035	Africa/Lagos
Bijeljina	BA	6671875580542	Europe/Sarajevo
Kelowna	CA	8768435183638	America/Vancouver
Rangia	IN	6963879902803	Asia/Kolkata
Gronau	DE	0366414073529	Europe/Berlin
Arba Minch	ET	7757698519064	Africa/Addis_Ababa
Brentwood Estates	US	4411617639136	America/Chicago
Gates-North Gates	US	5111132931775	America/New_York
Rhosllanerchrugog	GB	6898025606291	Europe/London
Lagos	NG	3542515857481	Africa/Lagos
Darreh Shahr	IR	1862017634642	Asia/Tehran
Solntsevo	RU	3641806438856	Europe/Moscow
Mouscron	BE	4709911858422	Europe/Brussels
Kheda	IN	9832464521484	Asia/Kolkata
Lesozavodsk	RU	5867833568191	Asia/Vladivostok
Inawashiro	JP	2952180836857	Asia/Tokyo
Weimar	DE	6456996710456	Europe/Berlin
Jumilla	ES	7712141810273	Europe/Madrid
Muncar	ID	9334042370441	Asia/Jakarta
Hlohovec	SK	9185793089423	Europe/Bratislava
Somma Vesuviana	IT	9690121052890	Europe/Rome
Dorval	CA	0030776774850	America/Toronto
Darreh Shahr	IR	5893601015291	Asia/Tehran
Lutsk	UA	1232596307921	Europe/Kiev
Temara	MA	6353430164557	Africa/Casablanca
Rangia	IN	2471795914199	Asia/Kolkata
Jashpurnagar	IN	4526220253751	Asia/Kolkata
Coralville	US	2061066692583	America/Chicago
Haicheng	CN	3597109812384	Asia/Shanghai
Guanajuato	MX	4471804361479	America/Mexico_City
Barbil	IN	5644991800123	Asia/Kolkata
Lancing	GB	9511218931129	Europe/London
Aracaju	BR	8688438438903	America/Maceio
Yeysk	RU	5438684197740	Europe/Moscow
Franceville	GA	0159474572190	Africa/Libreville
Debre Tabor	ET	2579743154847	Africa/Addis_Ababa
Svatove	UA	3071956890554	Europe/Zaporozhye
Lexington	US	8172489313673	America/New_York
Kendall	US	1133015959656	America/New_York
Hoxtolgay	CN	2326545020609	Asia/Urumqi
Jaworzno	PL	3621949555191	Europe/Warsaw
Corralillo	CU	7114421752943	America/Havana
Clermont	US	2339419583650	America/New_York
Colomiers	FR	7041232807213	Europe/Paris
Blackpool	GB	3103114274477	Europe/London
Serinhisar	TR	3318964455499	Europe/Istanbul
New City	US	7500334323972	America/Chicago
Chiguayante	CL	5831624993189	America/Santiago
Bhayandar	IN	5536957098883	Asia/Kolkata
Gorgonzola	IT	3519988902390	Europe/Rome
Ehingen	DE	6024449699018	Europe/Berlin
Andes	CO	7567619452611	America/Bogota
Muskogee	US	3987664711565	America/Chicago
Iron River	US	5915381370046	America/Menominee
Guanajuato	MX	1067446388306	America/Mexico_City
Carlsbad	US	7358028613034	America/Denver
Bushey	GB	9152000718490	Europe/London
Narwar	IN	8083628520305	Asia/Kolkata
Lesosibirsk	RU	8422224099349	Asia/Krasnoyarsk
Serinhisar	TR	0399427358680	Europe/Istanbul
Beni Khiar	TN	3866869272364	Africa/Tunis
Kati	ML	3019801745932	Africa/Bamako
Ragusa	IT	7090089980761	Europe/Rome
Batu Feringgi	MY	2089945890097	Asia/Kuala_Lumpur
Bisceglie	IT	6424984062825	Europe/Rome
Tucano	BR	8274342888851	America/Bahia
Zgorzelec	PL	3705153079022	Europe/Warsaw
Winsford	GB	6153516868870	Europe/London
Wittenau	DE	1415896886567	Europe/Berlin
Rwamagana	RW	1455064055197	Africa/Kigali
Gernika-Lumo	ES	8548175685056	Europe/Madrid
Viradouro	BR	7298792850191	America/Sao_Paulo
Batu Feringgi	MY	9881182935202	Asia/Kuala_Lumpur
Sar-e Pul	AF	6290640398368	Asia/Kabul
North Tustin	US	1648304329060	America/Los_Angeles
Charlottetown	CA	4920407967972	America/Halifax
Bua Yai	TH	6619005806025	Asia/Bangkok
Catende	BR	0463874905008	America/Recife
Arbroath	GB	4929800702463	Europe/London
Lower Earley	GB	3785989007475	Europe/London
Misterbianco	IT	4000541347059	Europe/Rome
Antanifotsy	MG	6792582100936	Indian/Antananarivo
Andijon	UZ	5428660512322	Asia/Tashkent
Pahrump	US	3317507581282	America/Los_Angeles
Mechanicsville	US	2526644849860	America/New_York
Corralillo	CU	9963013401060	America/Havana
Lompoc	US	5035684421495	America/Los_Angeles
Reutlingen	DE	4998901102281	Europe/Berlin
Encinitas	US	6615232154335	America/Los_Angeles
Soledade	BR	8709153027989	America/Sao_Paulo
Barmbek-Nord	DE	1399261898730	Europe/Berlin
Ventimiglia	IT	9104699038151	Europe/Rome
Fairview Heights	US	9621996323198	America/Chicago
Tharu Shah	PK	6556218250316	Asia/Karachi
Bothell West	US	1911218695386	America/Los_Angeles
Schererville	US	3811663712189	America/Chicago
Dehiwala-Mount Lavinia	LK	4326374410105	Asia/Colombo
Greenfield	US	7898564724639	America/Indiana/Indianapolis
Haldwani	IN	1250605577288	Asia/Kolkata
Larkana	PK	0730261069453	Asia/Karachi
Kachkanar	RU	5931730608097	Asia/Yekaterinburg
Houthalen	BE	3983431197471	Europe/Brussels
Lesozavodsk	RU	2312504322518	Asia/Vladivostok
Kelowna	CA	1009496564583	America/Vancouver
Ozersk	RU	9980975880412	Asia/Yekaterinburg
